"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20250713","9호선","흑석(중앙대입구)","4038","4163","20250716",""
"20250713","9호선","동작(현충원)","1210","1045","20250716",""
"20250713","9호선","구반포","372","381","20250716",""
"20250713","9호선","신반포","2544","2643","20250716",""
"20250713","9호선","고속터미널","13445","18892","20250716",""
"20250713","9호선","사평","2346","2366","20250716",""
"20250713","9호선","신논현","18043","17524","20250716",""
"20250713","9호선2~3단계","언주","4615","4517","20250716",""
"20250713","9호선2~3단계","선정릉","3573","4078","20250716",""
"20250713","9호선2~3단계","삼성중앙","2402","2507","20250716",""
"20250713","9호선2~3단계","봉은사","14183","14424","20250716",""
"20250713","9호선2~3단계","종합운동장","4185","3843","20250716",""
"20250713","9호선2~3단계","삼전","4422","4214","20250716",""
"20250713","9호선2~3단계","석촌고분","3935","4047","20250716",""
"20250713","9호선2~3단계","석촌","5860","5347","20250716",""
"20250713","9호선2~3단계","송파나루","3680","4199","20250716",""
"20250713","9호선2~3단계","한성백제","2056","1726","20250716",""
"20250713","9호선2~3단계","올림픽공원(한국체대)","11155","11190","20250716",""
"20250713","9호선2~3단계","둔촌오륜","2297","2403","20250716",""
"20250713","9호선2~3단계","중앙보훈병원","4989","4720","20250716",""
"20250713","경강선","판교","3516","2943","20250716",""
"20250713","경강선","이매","766","595","20250716",""
"20250713","경강선","삼동","1101","1114","20250716",""
"20250713","경강선","경기광주","4319","4347","20250716",""
"20250713","경강선","초월","2050","1940","20250716",""
"20250713","경강선","곤지암","1661","1875","20250716",""
"20250713","경강선","신둔도예촌","1019","959","20250716",""
"20250713","경강선","이천","2547","2773","20250716",""
"20250713","5호선","길동","4945","5102","20250716",""
"20250713","5호선","굽은다리(강동구민회관앞)","5962","5625","20250716",""
"20250713","5호선","명일","5317","5263","20250716",""
"20250713","5호선","고덕","4824","4830","20250716",""
"20250713","5호선","상일동","6777","6955","20250716",""
"20250713","5호선","둔촌동","7389","7355","20250716",""
"20250713","5호선","올림픽공원(한국체대)","4499","4562","20250716",""
"20250713","5호선","방이","4880","4609","20250716",""
"20250713","5호선","오금","1886","1849","20250716",""
"20250713","경강선","부발","1723","2214","20250716",""
"20250713","경강선","세종대왕릉","321","288","20250716",""
"20250713","경강선","여주","2988","2870","20250716",""
"20250713","경강선","성남","778","691","20250716",""
"20250713","경부선","서울역","11242","3595","20250716",""
"20250713","경부선","남영","5344","5732","20250716",""
"20250713","경부선","용산","46199","41227","20250716",""
"20250713","경부선","노량진","5788","5331","20250716",""
"20250713","경부선","대방","4997","5799","20250716",""
"20250713","경부선","영등포","37242","36128","20250716",""
"20250713","경부선","신도림","2127","2590","20250716",""
"20250713","경부선","신길","4739","4442","20250716",""
"20250713","경부선","구로","10885","11412","20250716",""
"20250713","3호선","불광","10479","11626","20250716",""
"20250713","경부선","가산디지털단지","5023","6568","20250716",""
"20250713","경부선","금천구청","5929","5779","20250716",""
"20250713","경부선","석수","4756","4430","20250716",""
"20250713","경부선","관악","4676","4419","20250716",""
"20250713","경부선","안양","13891","13525","20250716",""
"20250713","경부선","명학","3287","3247","20250716",""
"20250713","경부선","금정","15713","16151","20250716",""
"20250713","경부선","군포","2899","2819","20250716",""
"20250713","경부선","의왕","4274","4313","20250716",""
"20250713","경부선","성균관대","8362","8580","20250716",""
"20250713","경부선","화서","8817","8660","20250716",""
"20250713","경부선","수원","38790","37703","20250716",""
"20250713","경부선","독산","6633","6681","20250716",""
"20250713","과천선","대공원","5360","5793","20250716",""
"20250713","과천선","경마공원","13434","13532","20250716",""
"20250713","과천선","선바위","3875","3418","20250716",""
"20250713","공항철도 1호선","영종","3441","3410","20250716",""
"20250713","공항철도 1호선","인천공항2터미널","7864","7715","20250716",""
"20250713","공항철도 1호선","인천공항1터미널","15003","18167","20250716",""
"20250713","공항철도 1호선","공항화물청사","960","1020","20250716",""
"20250713","공항철도 1호선","운서","7965","8617","20250716",""
"20250713","공항철도 1호선","청라국제도시","4085","4130","20250716",""
"20250713","공항철도 1호선","검암","3553","3628","20250716",""
"20250713","공항철도 1호선","계양","5498","5615","20250716",""
"20250713","공항철도 1호선","김포공항","7691","4258","20250716",""
"20250713","공항철도 1호선","마곡나루(서울식물원)","4076","4369","20250716",""
"20250713","공항철도 1호선","디지털미디어시티","4422","4512","20250716",""
"20250713","공항철도 1호선","홍대입구","17933","15009","20250716",""
"20250713","공항철도 1호선","공덕","2000","2600","20250716",""
"20250713","공항철도 1호선","서울역","14968","12336","20250716",""
"20250713","경춘선","춘천","1927","1395","20250716",""
"20250713","경춘선","남춘천","2971","2851","20250716",""
"20250713","경춘선","김유정","451","426","20250716",""
"20250713","경춘선","강촌","760","494","20250716",""
"20250713","경춘선","백양리","169","157","20250716",""
"20250713","경춘선","굴봉산","266","140","20250716",""
"20250713","경춘선","가평","3182","2298","20250716",""
"20250713","경춘선","상천","334","244","20250716",""
"20250713","경춘선","청평","2056","1713","20250716",""
"20250713","경춘선","대성리","1152","679","20250716",""
"20250713","경부선","세류","2464","2352","20250716",""
"20250713","경부선","병점","9961","10646","20250716",""
"20250713","경부선","세마","2135","2120","20250716",""
"20250713","경부선","오산대","2551","2335","20250716",""
"20250713","경부선","오산","8630","9093","20250716",""
"20250713","경부선","진위","921","956","20250716",""
"20250713","경부선","송탄","3726","3896","20250716",""
"20250713","경부선","서정리","5357","6659","20250716",""
"20250713","경부선","평택지제","3274","2977","20250716",""
"20250713","경부선","평택","12446","12812","20250716",""
"20250713","경부선","성환","3315","3459","20250716",""
"20250713","경부선","직산","755","806","20250716",""
"20250713","경부선","두정","5782","6212","20250716",""
"20250713","경부선","천안","7035","6762","20250716",""
"20250713","경부선","당정","3192","3117","20250716",""
"20250713","경부선","서동탄","935","849","20250716",""
"20250713","경부선","광명","3246","2277","20250716",""
"20250713","경원선","이촌(국립중앙박물관)","2866","2180","20250716",""
"20250713","경원선","서빙고","2186","2294","20250716",""
"20250713","경원선","한남","1520","1551","20250716",""
"20250713","경원선","옥수","63","24","20250716",""
"20250713","경원선","응봉","1137","1043","20250716",""
"20250713","경의선","효창공원앞","1530","1807","20250716",""
"20250713","경의선","공덕","2347","1869","20250716",""
"20250713","경의선","서강대","1437","1500","20250716",""
"20250713","경의선","홍대입구","2437","2843","20250716",""
"20250713","경의선","가좌","3217","3276","20250716",""
"20250713","경의선","디지털미디어시티","1490","1481","20250716",""
"20250713","경의선","수색","1307","1288","20250716",""
"20250713","경의선","한국항공대","932","987","20250716",""
"20250713","경의선","강매","1609","1502","20250716",""
"20250713","경의선","행신","4344","4249","20250716",""
"20250713","6호선","월곡(동덕여대)","5460","5457","20250716",""
"20250713","6호선","고려대(종암)","4604","4497","20250716",""
"20250713","6호선","안암(고대병원앞)","5115","5537","20250716",""
"20250713","6호선","보문","4616","4478","20250716",""
"20250713","2호선","시청","8632","6704","20250716",""
"20250713","경의선","능곡","2581","2618","20250716",""
"20250713","경의선","곡산","397","372","20250716",""
"20250713","경의선","백마","3772","3802","20250716",""
"20250713","경의선","풍산","4194","4073","20250716",""
"20250713","경의선","일산","6649","6438","20250716",""
"20250713","경의선","탄현","4463","4224","20250716",""
"20250713","경의선","야당","5431","5365","20250716",""
"20250713","경의선","운정","3637","3640","20250716",""
"20250713","경의선","금릉","3016","2970","20250716",""
"20250713","경의선","금촌","4387","4760","20250716",""
"20250713","경의선","월롱","875","1242","20250716",""
"20250713","경의선","파주","686","704","20250716",""
"20250713","경의선","문산","3968","4447","20250716",""
"20250713","경의선","임진강","40","41","20250716",""
"20250713","경의선","운천","9","3","20250716",""
"20250713","경인선","개봉","12963","12939","20250716",""
"20250713","경인선","오류동","7373","6802","20250716",""
"20250713","경인선","역곡","14056","14037","20250716",""
"20250713","경인선","부천","22210","21755","20250716",""
"20250713","경인선","송내","13528","13209","20250716",""
"20250713","경인선","부평","23454","23387","20250716",""
"20250713","경인선","백운","4504","4434","20250716",""
"20250713","경인선","동암","9958","9911","20250716",""
"20250713","경인선","주안","12099","10573","20250716",""
"20250713","경인선","제물포","5769","5676","20250716",""
"20250713","경인선","동인천","9775","9245","20250716",""
"20250713","경인선","인천","3872","3395","20250716",""
"20250713","경인선","구일","3406","3349","20250716",""
"20250713","수인선","인천논현","3110","3345","20250716",""
"20250713","수인선","소래포구","3626","3426","20250716",""
"20250713","수인선","월곶","1910","1775","20250716",""
"20250713","수인선","달월","39","68","20250716",""
"20250713","수인선","사리","2931","2507","20250716",""
"20250713","수인선","야목","366","298","20250716",""
"20250713","수인선","어천","1136","1258","20250716",""
"20250713","수인선","오목천","2219","2059","20250716",""
"20250713","수인선","고색","2317","2469","20250716",""
"20250713","서해선","부천종합운동장","1310","1243","20250716",""
"20250713","서해선","원종","3181","3122","20250716",""
"20250713","서해선","김포공항","3007","4083","20250716",""
"20250713","분당선","매교","2654","2641","20250716",""
"20250713","분당선","수원시청","8417","8266","20250716",""
"20250713","분당선","매탄권선","2812","2838","20250716",""
